42.341508833333336,-71.085023
42.34150866666667,-71.085023
42.34150866666667,-71.08502283333333
42.3415085,-71.08502266666666
42.3415085,-71.0850225
42.34150833333333,-71.08502233333333
42.34150833333333,-71.08502216666666
42.341508166666664,-71.085022
42.341508166666664,-71.08502183333333
42.341508,-71.08502166666666
42.341508,-71.0850215
42.34150783333333,-71.08502133333333
42.341507666666665,-71.08502116666666
42.341507666666665,-71.085021
42.3415075,-71.08502083333333
42.3415075,-71.0850205
42.34150733333333,-71.08502033333333
42.341507166666666,-71.08502033333333
42.341507166666666,-71.08502016666667
42.341507,-71.08502
42.341507,-71.08501983333333
42.341506833333334,-71.08501966666667
42.341506833333334,-71.0850195
42.34150666666667,-71.08501933333334
42.34150666666667,-71.08501916666667
42.3415065,-71.085019
42.3415065,-71.08501883333334
42.341506333333335,-71.08501866666667
42.341506333333335,-71.08501866666667
42.34150616666667,-71.0850185
42.34150616666667,-71.08501833333334
42.341506,-71.08501816666667
42.341506,-71.085018
42.341505833333336,-71.085018
42.341505833333336,-71.08501783333334
42.341505833333336,-71.08501766666667
42.34150566666667,-71.0850175
42.34150566666667,-71.0850175
42.3415055,-71.08501733333334
42.3415055,-71.08501716666666
42.34150533333333,-71.085017
42.34150533333333,-71.085017
42.34150533333333,-71.08501683333333
42.341505166666664,-71.08501666666666
42.341505166666664,-71.0850165
42.341505,-71.08501633333333
42.341505,-71.08501633333333
42.34150483333333,-71.08501616666666
42.34150483333333,-71.085016
42.341504666666665,-71.08501583333333
42.341504666666665,-71.08501566666666
42.3415045,-71.0850155
42.3415045,-71.0850155
42.34150433333333,-71.08501533333333
42.34150433333333,-71.08501516666666
42.34150416666667,-71.085015
42.34150416666667,-71.085015
42.341504,-71.08501483333333
42.341504,-71.08501466666667
42.341504,-71.0850145
42.341503833333334,-71.0850145
42.341503833333334,-71.08501433333333
42.341503833333334,-71.08501416666667
42.341503833333334,-71.08501383333333
42.341503833333334,-71.08501366666667
42.341503833333334,-71.0850135
42.341503833333334,-71.08501316666667
42.341504,-71.085013
42.341504,-71.08501266666667
42.341504,-71.08501233333334
42.34150416666667,-71.08501183333334
42.34150433333333,-71.0850115
42.341504666666665,-71.085011
42.34150483333333,-71.08501066666666
42.341505166666664,-71.08501
42.3415055,-71.0850095
42.341505833333336,-71.08500883333333
42.34150616666667,-71.08500816666667
42.34150666666667,-71.08500733333334
42.341507166666666,-71.08500633333334
42.34150783333333,-71.0850055
42.3415085,-71.0850045
42.34150916666667,-71.08500333333333
42.34151,-71.0850025
42.34151083333333,-71.08500133333334
42.341511833333335,-71.08500016666666
42.34151283333333,-71.08499883333333
42.34151383333333,-71.08499733333333
42.341515,-71.08499583333334
42.341516166666665,-71.0849945
42.3415175,-71.08499283333333
42.341518666666666,-71.08499116666667
42.34152,-71.08498933333334
42.341521666666665,-71.0849875
42.34152316666667,-71.0849855
42.341524666666665,-71.08498333333333
42.3415265,-71.0849815
42.34152816666667,-71.08497916666667
42.34153,-71.08497666666666
42.341531833333335,-71.0849745
42.34153383333334,-71.08497216666666
42.34153583333333,-71.0849695
42.34153766666667,-71.08496683333334
